Order_ID,Order_Line,Order_Date,Ship_Date,Customer_ID,Custormer_Name,Customer_Segment,Region,State,Cty,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Price,Discount,Cost_Price,Sales,Profit,Shipping_Mode,Shipping_Cost,Payment_Method,Order_Priority,Sales_Rep,Sales_Rep_Region,Customer_Rating,Order_Status,Quantity_Check,Outlier_Flag,Customer_Check,Product_Check,Day_Type,First_Order_Year,Order_Year
ORD-101088,1,45376,45383,CUST-00780,Kavya Iyer,Home Office,East,West Bengal,Siliguri,PRD-0153,Snack Model A1,Grocery,Snacks,4,102.43,0.1,62.7,368.75,117.95,Standard Class,233.974984,Cash On Delivery,High,John Nair,North,5,Delivered,4,,OK,OK,Weekend,2022,2024
ORD-107085,1,45366,45369,CUST-00101,James Patel,Consumer,East,Jharkhand,Ranchi,PRD-0093,Art Supplie Model E5,Office Supplies,Art Supplies,4,117.1,0,66.13,468.4,203.88,Standard Class,352.65,Credit Card,High,David Singh,East,5,Returned,4,,OK,OK,Weekend,2022,2024
ORD-102406,1,44777,44782,CUST-00969,Sai Kapoor,Corporate,South,Karnataka,Hubli,PRD-0088,Binder Model H8,Office Supplies,Binders,6,2619.8,0.1,1355.09,14146.92,6016.38,Standard Class,298.15,UPI,Medium,Navya Williams,South,4,Shipped,6,,OK,OK,Weekend,2022,2022
ORD-105001,2,44728,44735,CUST-00556,Ananya Reddy,Consumer,West,Maharashtra,Nashik,PRD-0169,Personal Care Model A1,Grocery,Personal Care,2,416.05,0.15,231.88,707.28,243.52,Standard Class,65.39,Net Banking,High,Ira Menon,East,5,Delivered,2,,OK,OK,Weekday,2022,2022
ORD-102334,1,44838,44845,CUST-00426,Myra Pillai,Corporate,South,Kerala,Kochi,PRD-0092,Art Supplie Model D4,Office Supplies,Art Supplies,1,1299.4,0,676.69,1299.4,622.71,Standard Class,112.85,Paypal,High,Aarav Khan,Central,5,Delivered,1,,OK,OK,Weekend,2022,2022
ORD-100746,1,45273,45275,CUST-01000,Kavya Khan,Corporate,East,West Bengal,Siliguri,PRD-0052,Table Model D4,Furniture,Tables,3,6004.27,0,3753.87,18012.81,6751.2,First Class,102.44,UPI,Medium,Elizabeth Kumar,South,5,Delivered,3,,OK,OK,Weekend,2022,2023
ORD-107381,1,45492,45495,CUST-00891,John Bose,Home Office,North,Punjab,Ludhiana,PRD-0031,Camera Model G7,Electronics,Cameras,2,39402.53,0.15,26760.37,66984.3,13463.56,Standard Class,76.95,Credit Card,High,Elizabeth Williams,East,1,Delivered,2,,OK,OK,Weekend,2022,2024
ORD-109475,1,44863,44866,CUST-01201,John Bose,Consumer,North,Punjab,Amritsar,PRD-0090,Art Supplie Model B2,Office Supplies,Art Supplies,2,2786.09,0.05,1505.42,5293.57,2282.73,Standard Class,170.45,Paypal,Low,Ira Khan,Central,4,Delivered,2,,OK,OK,Weekend,2022,2022
ORD-110698,1,44847,44853,CUST-01215,Riya Bose,Corporate,West,Maharashtra,Nagpur,PRD-0135,Kids Wear Model G7,Clothing,Kids Wear,5,3155.53,0.1,1466.4,14199.89,6867.89,Standard Class,355.25,UPI,Medium,Jennifer Patel,Central,5,Shipped,5,,OK,OK,Weekend,2022,2022
ORD-100805,2,45265,45062,CUST-00692,Myra Gupta,Consumer,South,Andhra Pradesh,Vijayawada,PRD-0130,Kids Wear Model B2,Clothing,Kids Wear,5,1858.68,0.1,879.17,8364.06,3968.21,Second Class,413.54,UPI,Low,Aarav Khan,Central,1,Delivered,5,,OK,OK,Weekday,2022,2023
ORD-111417,1,45246,45248,CUST-00994,Arjun Kapoor,Home Office,Central,Madhya Pradesh,Indore,PRD-0152,Beverage Model H8,Grocery,Beverages,5,224.61,0,131.69,1123.05,464.6,First Class,106.08,Net Banking,Medium,John Nair,North,4,Delivered,5,,OK,OK,Weekend,2022,2023
ORD-106968,1,45354,45357,CUST-00326,Ananya Kapoor,Home Office,East,Bihar,Patna,PRD-0107,Envelope Model C3,Office Supplies,Envelopes,3,2994.26,0.15,1516.89,7635.36,3084.69,Standard Class,391.77,Paypal,Low,Elizabeth Reddy,Central,4,Cancelled,3,,OK,OK,Weekend,2022,2024
ORD-107683,1,45631,45635,CUST-00651,Krishna Anderson,Consumer,West,Gujarat,Vadodara,PRD-0067,Storage Model C3,Furniture,Storage,3,31250.41,0,18389.43,93751.23,38582.94,Standard Class,448.06,Debit Card,Critical,Sai Brown,North,5,Delivered,3,,OK,OK,Weekend,2022,2024
ORD-101597,1,45045,45049,CUST-01033,Elizabeth Brown,Consumer,Central,Uttar Pradesh,Varanasi,PRD-0083,Binder Model C3,Office Supplies,Binders,7,211,0.1,119.48,1329.3,492.94,Standard Class,445.41,Net Banking,Medium,Rohan Davis,West,2,Delivered,7,,OK,OK,Weekend,2022,2023
ORD-108252,2,44653,44657,CUST-00229,Anika Patel,Home Office,Central,Uttar Pradesh,Lucknow,PRD-0036,Accessorie Model D4,Electronics,Accessories,6,36792.87,0,24513.96,220757.22,73673.46,Standard Class,274.99,Net Banking,Low,Linda Pillai,North,4,Delivered,6,,OK,OK,Weekday,2022,2022
ORD-103636,1,44885,44888,CUST-01064,Michael Smith,Consumer,West,Maharashtra,Nashik,PRD-0075,Paper Model C3,Office Supplies,Paper,5,944.25,0.15,536.27,4013.06,1331.71,Second Class,375.39,Net Banking,Medium,Linda Pillai,North,4,Cancelled,5,,OK,OK,Weekend,2022,2022
ORD-102546,1,44638,44643,CUST-00301,Elizabeth Anderson,Home Office,North,Uttarakhand,Dehradun,PRD-0075,Paper Model C3,Office Supplies,Paper,2,1926.14,0.05,991.85,3659.67,1675.97,Standard Class,332.63,Net Banking,Medium,John Nair,North,5,Shipped,2,,OK,OK,Weekend,2022,2022
ORD-110989,2,45308,45313,CUST-00186,Jennifer Garcia,Home Office,West,Maharashtra,Nagpur,PRD-0089,Art Supplie Model A1,Office Supplies,Art Supplies,4,487.2,0,264.1,1948.8,892.4,Standard Class,448.89,Credit Card,Low,Patricia Nair,West,4,Returned,4,,OK,OK,Weekday,2022,2024
ORD-105285,1,45178,45182,CUST-01078,Aditya Kapoor,Home Office,East,Odisha,Cuttack,PRD-0105,Envelope Model A1,Office Supplies,Envelopes,2,1842.91,0.2,1025.93,2948.66,896.8,Standard Class,186.33,Paypal,High,Riya Anderson,West,3,Delivered,2,,OK,OK,Weekend,2022,2023
ORD-109364,1,45426,45430,CUST-01148,Kavya Jones,Consumer,West,Rajasthan,Jaipur,PRD-0050,Table Model B2,Furniture,Tables,3,34966.23,0,21125.26,104898.69,41522.91,Second Class,332.28,UPI,Medium,Robert Brown,Central,4,Delivered,3,,OK,OK,Weekend,2022,2024
ORD-102957,1,45505,45507,CUST-00541,Elizabeth Kumar,Corporate,North,Uttarakhand,Dehradun,PRD-0126,Women'S Wear Model F6,Clothing,Women'S Wear,3,4844.7,0,2324.12,14534.1,7561.74,Second Class,250.81,Debit Card,Critical,John Malhotra,North,4,Processing,3,,OK,OK,Weekend,2022,2024
ORD-107435,1,44928,44934,CUST-00582,Diya Williams,Corporate,Central,Madhya Pradesh,Indore,PRD-0173,Personal Care Model E5,Grocery,Personal Care,2,856.07,0.2,466.84,1369.712,436.03,Standard Class,249.54,Paypal,Low,Navya Williams,South,5,Delivered,2,,OK,OK,Weekend,2022,2023
ORD-107765,1,44721,44727,CUST-00510,Vihaan Joshi,Home Office,Central,Chhattisgarh,Raipur,PRD-0077,Paper Model E5,Office Supplies,Paper,4,865.93,0,453.44,3463.72,1649.96,Standard Class,333.25,UPI,Low,Elizabeth Reddy,Central,4,Delivered,4,,OK,OK,Weekend,2022,2022
ORD-108765,1,45352,45353,CUST-00739,Krishna Pillai,Home Office,South,Karnataka,Bengaluru,PRD-0159,Snack Model G7,Grocery,Snacks,5,42.79,0.05,25.37,203.25,76.4,First Class,425.11,Cash On Delivery,Medium,Jennifer Patel,Central,1,Delivered,5,,OK,OK,Weekend,2022,2024
ORD-110044,1,45467,45467,CUST-00728,Aadhya Gupta,Consumer,Central,Uttar Pradesh,Varanasi,PRD-0080,Paper Model H8,Office Supplies,Paper,4,883.13,0,467.7,3532.52,1661.72,Same Day,261.47,UPI,High,Ira Menon,East,,Delivered,4,,OK,OK,Weekend,2022,2024
ORD-107398,1,45480,45481,CUST-00145,Kavya Iyer,Consumer,West,Gujarat,Ahmedabad,PRD-0125,Women'S Wear Model E5,Clothing,Women'S Wear,4,4546.32,0,2198.35,18185.28,9391.88,First Class,68.01,Net Banking,High,Aarav Khan,Central,4,Delivered,4,,OK,OK,Weekend,2022,2024
ORD-101171,1,45055,45062,CUST-00185,Kavya Miller,Corporate,South,Karnataka,Hubli,PRD-0013,Laptop Model E5,Electronics,Laptops,4,8994.33,0.05,6562.12,34178.45,7929.97,Standard Class,244.56,Debit Card,Medium,Ira Khan,Central,5,Shipped,4,,OK,OK,Weekend,2022,2023
ORD-106427,2,45189,45196,CUST-00475,Ira Johnson,Corporate,South,Andhra Pradesh,Visakhapatnam,PRD-0105,Envelope Model A1,Office Supplies,Envelopes,5,1170.66,0.2,667,4682.64,1347.64,Standard Class,237.47,Credit Card,Medium,Ira Khan,Central,4,Delivered,5,,OK,OK,Weekday,2022,2023
ORD-107365,1,44950,44950,CUST-00649,Jennifer Pillai,Corporate,South,Tamil Nadu,Coimbatore,PRD-0093,Art Supplie Model E5,Office Supplies,Art Supplies,6,111.03,0,57.26,666.18,322.62,Same Day,306.14,Paypal,Low,Linda Pillai,North,3,Delivered,6,,OK,OK,Weekend,2022,2023
ORD-101590,1,44809,44904,CUST-00328,David Kapoor,Home Office,East,Jharkhand,Ranchi,PRD-0108,Envelope Model D4,Office Supplies,Envelopes,3,2825.52,0.15,1605.6,7205.08,2388.28,Standard Class,306.19,UPI,Low,Reyansh Rao,West,5,Returned,3,,OK,OK,Weekend,2022,2022
ORD-101162,1,45292,45294,CUST-00008,Aditya Joshi,Consumer,South,Tamil Nadu,Madurai,PRD-0141,Footwear Model E5,Clothing,Footwear,3,420.05,0,207.64,1260.15,637.23,First Class,120.11,Net Banking,Medium,Linda Pillai,North,5,Delivered,3,,OK,OK,Weekend,2022,2024
ORD-106794,1,44912,44912,CUST-00881,Sai Kapoor,Home Office,East,West Bengal,Howrah,PRD-0148,Beverage Model D4,Grocery,Beverages,7,444.58,0.15,275.74,2645.25,715.07,Same Day,289.54,Credit Card,Critical,Reyansh Rao,West,4,Delivered,7,,OK,OK,Weekend,2022,2022
ORD-101244,1,45014,45021,CUST-00481,Saanvi Patel,Consumer,South,Kerala,Thiruvananthapuram,PRD-0133,Kids Wear Model E5,Clothing,Kids Wear,4,2010.85,0.1,933.4,7239.06,3505.46,Standard Class,353.68,Debit Card,Low,Elizabeth Kumar,South,1,Processing,4,,OK,OK,Weekend,2022,2023
ORD-103517,1,45247,45253,CUST-00616,Saanvi Menon,Home Office,North,Punjab,Jalandhar,PRD-0008,Mobile Phone Model H8,Electronics,Mobile Phones,4,9120.67,0,6291.08,36482.68,11318.36,Standard Class,57.29,Debit Card,Low,Riya Anderson,West,3,Delivered,4,,OK,OK,Weekend,2022,2023
ORD-109399,1,44940,44945,CUST-00989,Robert Anderson,Corporate,East,Jharkhand,Jamshedpur,PRD-0013,Laptop Model E5,Electronics,Laptops,8,40199.3,0.05,27475.21,305514.68,85713,Standard Class,98.32,UPI,High,John Nair,North,5,Cancelled,8,,OK,OK,Weekend,2022,2023
ORD-110831,1,45643,45648,CUST-00914,Vihaan Nair,Home Office,West,Gujarat,Ahmedabad,PRD-0117,Men'S Wear Model E5,Clothing,Men'S Wear,3,2829.5,0.1,1312.49,7639.65,3702.18,Standard Class,277.96,UPI,Medium,Elizabeth Kumar,South,5,Delivered,3,,OK,OK,Weekend,2022,2024
ORD-109360,1,45657,45660,CUST-00795,James Williams,Corporate,South,Tamil Nadu,Chennai,PRD-0006,Mobile Phone Model F6,Electronics,Mobile Phones,7,30836.6,0.05,22286.55,205063.39,49057.54,Standard Class,416.92,Credit Card,Critical,Ananya Mehta,North,5,Cancelled,7,,OK,OK,Weekend,2022,2024
ORD-100649,2,45257,45264,CUST-01059,Diya Sharma,Consumer,East,West Bengal,Kolkata,PRD-0091,Art Supplie Model C3,Office Supplies,Art Supplies,6,1930.21,0.1,1093.36,10423.13,3862.97,Standard Class,364.49,Paypal,Medium,Aadhya Malhotra,Central,,Delivered,6,,OK,OK,Weekday,2022,2023
ORD-104745,1,45366,45368,CUST-00750,Anika Kapoor,Consumer,East,West Bengal,Siliguri,PRD-0104,Label Model H8,Office Supplies,Labels,2,1397.25,0.15,764.44,2375.32,846.44,Second Class,332.9,UPI,Low,Reyansh Rao,West,5,Delivered,2,,OK,OK,Weekend,2022,2024
ORD-101099,1,45024,,CUST-00359,Anika Mehta,Consumer,South,Andhra Pradesh,Visakhapatnam,PRD-0085,Binder Model E5,Office Supplies,Binders,4,1295.58,0.1,649.81,4664.09,2064.85,Standard Class,266.73,Debit Card,Low,Michael Khan,East,4,Delivered,4,,OK,OK,Weekend,2022,2023
ORD-105968,1,44632,44632,CUST-00500,Myra Johnson,Home Office,South,Tamil Nadu,Vellore,PRD-0023,Headphone Model G7,Electronics,Headphones,4,40645.44,0.05,29789.14,154452.67,35296.11,Same Day,384.62,Paypal,Critical,John Joshi,Central,4,Delivered,4,,OK,OK,Weekend,2022,2022
ORD-108898,1,45490,45494,CUST-00382,John Gupta,Home Office,East,Odisha,Cuttack,PRD-0043,Chair Model C3,Furniture,Chairs,6,4951.98,0,3254.41,29711.88,10185.42,Second Class,352.86,Cash On Delivery,Medium,Arjun Menon,West,,Delivered,6,,OK,OK,Weekend,2022,2024
ORD-101302,1,45295,45300,CUST-00220,Aditya Johnson,Consumer,East,West Bengal,Siliguri,PRD-0146,Beverage Model B2,Grocery,Beverages,2,437.2,0.1,242.02,786.96,302.92,Standard Class,96.86,Cash On Delivery,Low,David Anderson,North,3,Delivered,2,,OK,OK,Weekend,2022,2024
ORD-103627,1,45250,45250,CUST-00056,Riya Brown,Corporate,West,Gujarat,Vadodara,PRD-0096,Art Supplie Model H8,Office Supplies,Art Supplies,4,417.63,0.2,238.23,1336.42,383.5,Same Day,266.38,Credit Card,High,Navya Wilson,North,5,Shipped,4,,OK,OK,Weekend,2022,2023
ORD-103475,1,44648,44651,CUST-00901,Saanvi Davis,Home Office,North,Uttarakhand,Dehradun,PRD-0153,Snack Model A1,Grocery,Snacks,7,291.68,0.15,172.8,1735.5,525.9,Standard Class,306.97,UPI,Low,John Nair,North,4,Delivered,7,,OK,OK,Weekend,2022,2022
ORD-102891,1,45651,45658,CUST-00699,Myra Mehta,Home Office,West,Maharashtra,Pune,PRD-0160,Snack Model H8,Grocery,Snacks,1,1354.84,0.15,826.39,1151.61,325.22,Standard Class,23.37,Credit Card,Critical,Ira Khan,Central,,Delivered,1,,OK,OK,Weekend,2022,2024
ORD-103724,2,44890,44895,CUST-00791,Jennifer Patel,Home Office,East,Jharkhand,Jamshedpur,PRD-0121,Women'S Wear Model A1,Clothing,Women'S Wear,3,2452.77,0.05,1159.21,6990.39,3512.76,Standard Class,341.18,Debit Card,Low,Diya Anderson,East,2,Delivered,3,,OK,OK,Weekday,2022,2022
ORD-106375,1,45337,45339,CUST-00300,Michael Nair,Consumer,South,Kerala,Kochi,PRD-0115,Men'S Wear Model C3,Clothing,Men'S Wear,6,3417.4,0.1,1699.63,18453.96,8256.18,First Class,305.73,UPI,High,Arjun Menon,West,3,Cancelled,6,,OK,OK,Weekend,2022,2024
ORD-110240,1,44878,44884,CUST-00631,Jennifer Joshi,Consumer,South,Karnataka,Bengaluru,PRD-0095,Art Supplie Model G7,Office Supplies,Art Supplies,5,852.43,0.05,436.32,4049.04,1867.44,Standard Class,226.93,Net Banking,Low,Aadhya Malhotra,Central,4,Delivered,5,,OK,OK,Weekend,2022,2022
ORD-102236,1,44749,44752,CUST-01289,Aditya Das,Corporate,West,Rajasthan,Jodhpur,PRD-0122,Women'S Wear Model B2,Clothing,Women'S Wear,1,3411.86,0.2,1565.11,2729.49,1164.38,Second Class,399.92,Paypal,Medium,Patricia Nair,West,4,Delivered,1,,OK,OK,Weekend,2022,2022
ORD-108501,1,44712,44715,CUST-00540,Navya Miller,Home Office,South,Karnataka,Hubli,PRD-0155,Snack Model C3,Grocery,Snacks,3,85.28,0.15,49.65,217.46,68.51,Standard Class,62.25,Credit Card,Low,Robert Wilson,North,4,Delivered,3,,OK,OK,Weekend,2022,2022
ORD-100361,1,45387,45390,CUST-00280,Aadhya Kumar,Home Office,Central,Chhattisgarh,Bilaspur,PRD-0006,Mobile Phone Model F6,Electronics,Mobile Phones,4,4724.28,0.1,3331.12,17007.41,3682.93,Second Class,78.95,Credit Card,Low,Elizabeth Reddy,Central,4,Delivered,4,,OK,OK,Weekend,2022,2024
ORD-101497,1,45210,45215,CUST-00085,Myra Gupta,Home Office,South,Kerala,Thiruvananthapuram,PRD-0149,Beverage Model E5,Grocery,Beverages,3,198.19,0.15,107.22,505.38,183.72,Standard Class,175.2,Paypal,High,Linda Pillai,North,3,Shipped,3,,OK,OK,Weekend,2022,2023
ORD-102141,1,44619,44622,CUST-01354,Arjun Gupta,Corporate,Central,Madhya Pradesh,Indore,PRD-0008,Mobile Phone Model H8,Electronics,Mobile Phones,3,10029.9,0.1,7231.8,27080.73,5385.33,Second Class,68.93,Cash On Delivery,High,Kavya Miller,East,5,Delivered,3,,OK,OK,Weekend,2022,2022
ORD-110051,1,45652,45659,CUST-00091,Navya Gupta,Corporate,Central,Madhya Pradesh,Bhopal,PRD-0162,Staple Model B2,Grocery,Staples,1,967.73,0,566.15,967.73,401.58,Standard Class,27.87,Net Banking,Low,Reyansh Rao,West,3,Delivered,1,,OK,OK,Weekend,2022,2024
ORD-109761,1,44577,44579,CUST-00155,Vivaan Garcia,Home Office,East,Odisha,Bhubaneswar,PRD-0129,Kids Wear Model A1,Clothing,Kids Wear,2,4328.03,0.05,2117.53,8223.26,3988.2,Second Class,241.61,Paypal,Critical,Elizabeth Kumar,South,5,Delivered,2,,OK,OK,Weekend,2022,2022
ORD-104348,1,45322,45327,CUST-00919,Riya Nair,Consumer,Central,Madhya Pradesh,Bhopal,PRD-0036,Accessorie Model D4,Electronics,Accessories,5,36176.31,0.1,25482.21,162793.39,35382.34,Standard Class,233.974984,Paypal,Low,Vihaan Bose,South,2,Delivered,5,,OK,OK,Weekend,2022,2024
ORD-108333,2,45633,45640,CUST-00181,Aadhya Reddy,Consumer,North,Delhi,Rohini,PRD-0028,Camera Model D4,Electronics,Cameras,3,25920.09,0.15,18318.19,66096.23,11141.66,Standard Class,22.8,Credit Card,Critical,Robert Kumar,North,5,Delivered,3,,OK,OK,Weekday,2022,2024
ORD-101069,1,44877,44884,CUST-00292,Jennifer Verma,Consumer,East,Jharkhand,Ranchi,PRD-0079,Paper Model G7,Office Supplies,Paper,3,2142.72,0,1147.2,6428.16,2986.56,Standard Class,150.47,Debit Card,Medium,Elizabeth Williams,East,5,Shipped,3,,OK,OK,Weekend,2022,2022
ORD-103059,2,44923,44927,CUST-00369,Rohan Bose,Home Office,North,Uttarakhand,Dehradun,PRD-0172,Personal Care Model D4,Grocery,Personal Care,4,817.24,0,448.45,3268.96,1475.16,Standard Class,271.88,Credit Card,Critical,Aadhya Davis,Central,4,Delivered,4,,OK,OK,Weekday,2022,2022
ORD-105590,1,44903,44909,CUST-00841,Vihaan Singh,Consumer,East,Bihar,Gaya,PRD-0166,Staple Model F6,Grocery,Staples,3,285.13,0,155.9,855.39,387.69,Standard Class,228.13,Debit Card,Low,Vihaan Bose,South,4,Delivered,3,,OK,OK,Weekend,2022,2022
ORD-107797,1,45491,45494,CUST-00762,Elizabeth Patel,Home Office,West,Gujarat,Ahmedabad,PRD-0077,Paper Model E5,Office Supplies,Paper,2,2058.85,0.1,1181.32,3705.93,1343.29,Standard Class,346.73,UPI,High,Sai Brown,North,4,Delivered,2,,OK,OK,Weekend,2023,2024
ORD-110529,1,45346,45350,CUST-00839,Reyansh Bose,Consumer,South,Tamil Nadu,Madurai,PRD-0116,Men'S Wear Model D4,Clothing,Men'S Wear,8,2202.76,0.05,1003.06,16740.98,8716.5,Second Class,358.59,UPI,High,Ananya Khan,South,5,Delivered,8,,OK,OK,Weekend,2022,2024
ORD-104726,1,44666,44666,CUST-00838,Jennifer Mehta,Consumer,South,Andhra Pradesh,Visakhapatnam,PRD-0108,Envelope Model D4,Office Supplies,Envelopes,6,1326.46,0.15,714.5,6764.95,2477.95,Same Day,155.22,Credit Card,High,Navya Williams,South,5,Delivered,6,,OK,OK,Weekend,2022,2022
ORD-107234,1,45221,45222,CUST-00628,Anika Bose,Home Office,South,Kerala,Kochi,PRD-0057,Bookcase Model A1,Furniture,Bookcases,4,16922.1,0.2,11074.28,54150.72,9853.6,First Class,250.74,Cash On Delivery,Low,Robert Brown,Central,1,Delivered,4,,OK,OK,Weekend,2022,2023
ORD-105218,3,44609,44616,CUST-01054,Robert Kapoor,Home Office,South,Andhra Pradesh,Visakhapatnam,PRD-0118,Men'S Wear Model F6,Clothing,Men'S Wear,5,4197.88,0,2170.84,20989.4,10135.2,Standard Class,92.06,Debit Card,Low,Vivaan Anderson,South,2,Returned,5,,OK,OK,Weekday,2022,2022
ORD-106930,2,45009,45015,CUST-01115,James Chatterjee,Home Office,North,Delhi,New Delhi,PRD-0120,Men'S Wear Model H8,Clothing,Men'S Wear,9,4356.13,0.05,2268.5,37244.91,16828.41,Standard Class,233.974984,UPI,Low,Arjun Menon,West,4,Delivered,9,,OK,OK,Weekday,2022,2023
ORD-106638,1,45066,45070,CUST-01244,David Malhotra,Home Office,West,Goa,Margao,PRD-0039,Accessorie Model G7,Electronics,Accessories,5,25999.83,0.15,17877.35,110499.28,21112.53,Standard Class,203.14,Paypal,Medium,Vihaan Jones,East,5,Delivered,5,,OK,OK,Weekend,2022,2023
ORD-103301,1,45532,45539,CUST-01205,Navya Garcia,Consumer,South,Tamil Nadu,Coimbatore,PRD-0129,Kids Wear Model A1,Clothing,Kids Wear,4,4540.34,0.1,2063.9,16345.22,8089.62,Standard Class,233.974984,Paypal,Low,Michael Verma,Central,4,Delivered,4,,OK,OK,Weekend,2023,2024
ORD-101764,1,45291,45298,CUST-01351,Kavya Williams,Home Office,North,Uttarakhand,Haridwar,PRD-0088,Binder Model H8,Office Supplies,Binders,7,2408.06,0.05,1335.23,16013.6,6666.99,Standard Class,233.974984,Credit Card,Low,Navya Wilson,North,4,Delivered,7,,OK,OK,Weekend,2022,2023
ORD-105691,2,45280,45280,CUST-00723,James Malhotra,Home Office,East,Bihar,Gaya,PRD-0034,Accessorie Model B2,Electronics,Accessories,6,39635.52,0.1,28910.08,214031.81,40571.33,Same Day,257.98,Net Banking,High,Arjun Nair,South,4,Delivered,6,,OK,OK,Weekday,2023,2023
ORD-108049,1,45400,45400,CUST-00208,Reyansh Verma,Corporate,South,Tamil Nadu,Vellore,PRD-0132,Kids Wear Model D4,Clothing,Kids Wear,6,2012.86,0.3,960.6,8454.01,2690.41,Same Day,177.42,Credit Card,Low,David Singh,East,4,Delivered,6,,OK,OK,Weekend,2022,2024
ORD-105990,1,45317,45318,CUST-00649,Jennifer Pillai,Corporate,South,Kerala,Thiruvananthapuram,PRD-0115,Men'S Wear Model C3,Clothing,Men'S Wear,6,802.32,0,391,4091.83,1745.83,First Class,258.93,UPI,Medium,Aarav Khan,Central,4,Delivered,6,,OK,OK,Weekend,2022,2024
ORD-107082,1,45287,45292,CUST-00317,Jennifer Menon,Consumer,Central,Madhya Pradesh,Indore,PRD-0086,Binder Model F6,Office Supplies,Binders,6,631.21,0,361.18,3787.26,1620.18,Standard Class,36.59,Net Banking,High,James Davis,Central,5,Processing,6,,OK,OK,Weekend,2022,2023
ORD-106769,1,45435,45441,CUST-00508,David Davis,Corporate,East,Jharkhand,Jamshedpur,PRD-0023,Headphone Model G7,Electronics,Headphones,2,55513.41,0,37578.94,111026.82,35868.94,Standard Class,382.91,Cash On Delivery,Medium,Elizabeth Kumar,South,4,Delivered,2,,OK,OK,Weekend,2022,2024
ORD-106464,1,44883,44883,CUST-00777,Ira Patel,Consumer,West,Goa,Panaji,PRD-0005,Mobile Phone Model E5,Electronics,Mobile Phones,5,10209.48,0.15,7037.72,43390.29,8201.69,Same Day,204.5,Debit Card,Low,Elizabeth Williams,East,5,Delivered,5,,OK,OK,Weekend,2022,2022
ORD-102442,1,45266,45267,CUST-00560,Ishaan Wilson,Corporate,Central,Chhattisgarh,Bilaspur,PRD-0132,Kids Wear Model D4,Clothing,Kids Wear,3,660.05,0,309.75,1980.15,1050.9,First Class,333.05,Paypal,High,Kavya Johnson,East,3,Delivered,3,,OK,OK,Weekend,2022,2023
ORD-100365,1,45228,45231,CUST-00864,Patricia Nair,Corporate,Central,Madhya Pradesh,Bhopal,PRD-0075,Paper Model C3,Office Supplies,Paper,5,679.7,0,358.86,2888.72,1094.42,Standard Class,131.1,Debit Card,Low,Ira Khan,Central,5,Returned,5,,OK,OK,Weekend,2022,2023
ORD-110448,1,44966,44970,CUST-00025,David Patel,Consumer,West,Maharashtra,Mumbai,PRD-0164,Staple Model D4,Grocery,Staples,2,1454.38,0,862.62,2908.76,1183.52,Standard Class,77.33,Net Banking,Low,Sai Brown,North,4,Delivered,2,,OK,OK,Weekend,2022,2023
ORD-107118,2,45172,44995,CUST-00522,Navya Miller,Home Office,North,Uttarakhand,Dehradun,PRD-0119,Men'S Wear Model G7,Clothing,Men'S Wear,3,4453.94,0,2121.91,13361.82,6996.09,First Class,249.81,Net Banking,Medium,Aadhya Malhotra,Central,3,Delivered,3,,OK,OK,Weekday,2022,2023
ORD-110932,1,44786,44790,CUST-00350,Michael Brown,Corporate,North,Punjab,Ludhiana,PRD-0138,Footwear Model B2,Clothing,Footwear,4,4168.52,0.05,2002.65,15840.38,7829.78,Standard Class,409.1,UPI,Low,Robert Joshi,North,1,Delivered,4,,OK,OK,Weekend,2022,2022
ORD-109792,1,45014,45019,CUST-00608,Jennifer Sharma,Corporate,South,Kerala,Thiruvananthapuram,PRD-0021,Headphone Model E5,Electronics,Headphones,4,39229.79,0,27316.81,156919.16,47651.92,Standard Class,226.48,Debit Card,High,Elizabeth Kumar,South,4,Delivered,4,,OK,OK,Weekend,2022,2023
ORD-102969,1,44871,44878,CUST-00248,Diya Mehta,Home Office,West,Rajasthan,Jaipur,PRD-0153,Snack Model A1,Grocery,Snacks,3,1243.72,0,707.52,3731.16,1608.6,Standard Class,229.49,UPI,Low,Ananya Mehta,North,5,Cancelled,3,,OK,OK,Weekend,2022,2022
ORD-104422,1,45455,45459,CUST-00465,Myra Sharma,Consumer,North,Punjab,Ludhiana,PRD-0040,Accessorie Model H8,Electronics,Accessories,4,54839.09,0,35951.09,219356.36,75552,Standard Class,410.94,Paypal,Medium,Robert Wilson,North,4,Processing,4,,OK,OK,Weekend,2022,2024
ORD-100679,1,44798,44798,CUST-01189,Kavya Khan,Corporate,Central,Uttar Pradesh,Lucknow,PRD-0021,Headphone Model E5,Electronics,Headphones,2,53765.39,0.1,40221.97,96777.7,16333.76,Same Day,140.83,Cash On Delivery,Medium,James Rao,Central,,Delivered,2,,OK,OK,Weekend,2022,2022
ORD-108863,2,45323,45329,CUST-00994,Arjun Kapoor,Home Office,Central,Uttar Pradesh,Noida,PRD-0141,Footwear Model E5,Clothing,Footwear,3,843.26,0,401.09,2529.78,1326.51,Standard Class,363.72,Debit Card,Critical,Robert Joshi,North,5,Delivered,3,,OK,OK,Weekday,2022,2024
